Symbol,Date,Open,High,Low,Close,Volume
067000,2008-05-30,8729,8812,7440,7441,1195680
067000,2008-05-30,3026,3054,2579,2580,1195680
067000,2008-06-02,6925,7050,6326,6327,1416786
067000,2008-06-02,2400,2444,2193,2193,1416786
067000,2008-06-03,6151,6276,5735,5862,1068200
067000,2008-06-03,2132,2175,1988,2032,1068200
067000,2008-06-04,5885,6143,5810,5836,560565
067000,2008-06-04,2040,2129,2014,2023,560565
067000,2008-06-05,6018,6317,5927,5927,878907
067000,2008-06-05,2086,2189,2054,2055,878907
067000,2008-06-09,5611,5694,5220,5246,360113
067000,2008-06-09,1945,1973,1809,1819,360113
067000,2008-06-10,5320,5428,4937,4988,390229
067000,2008-06-10,1844,1881,1711,1729,390229
067000,2008-06-11,5038,5187,4779,5022,335893
067000,2008-06-11,1746,1798,1656,1741,335893
067000,2008-06-12,4963,5254,4945,5163,237945
067000,2008-06-12,1720,1821,1714,1790,237945
067000,2008-06-13,5170,5337,4979,5113,145927
067000,2008-06-13,1792,1850,1726,1773,145927
067000,2008-06-16,5137,5311,5028,5246,213832
067000,2008-06-16,1780,1841,1743,1819,213832
067000,2008-06-17,5278,5303,5079,5213,123495
067000,2008-06-17,1829,1838,1760,1807,123495
067000,2008-06-18,5204,5262,5079,5080,107064
067000,2008-06-18,1804,1824,1760,1761,107064
067000,2008-06-19,5054,5162,4987,4988,79826
067000,2008-06-19,1752,1789,1728,1729,79826
067000,2008-06-20,5104,5370,5070,5163,238554
067000,2008-06-20,1769,1861,1757,1790,238554
067000,2008-06-23,5121,5236,5112,5163,55385
067000,2008-06-23,1775,1815,1772,1790,55385
067000,2008-06-24,5195,5278,4680,4780,155822
067000,2008-06-24,1800,1829,1622,1657,155822
067000,2008-06-25,4821,4862,4671,4755,45233
067000,2008-06-25,1671,1685,1619,1648,45233
067000,2008-06-26,4763,4804,4696,4697,43380
067000,2008-06-26,1651,1665,1627,1628,43380
067000,2008-06-27,4438,4563,4406,4489,83077
067000,2008-06-27,1538,1581,1527,1556,83077
067000,2008-06-30,4788,5162,4655,4889,490319
067000,2008-06-30,1659,1789,1613,1695,490319
067000,2008-07-01,4779,4830,4531,4564,154353
067000,2008-07-01,1656,1674,1570,1582,154353
067000,2008-07-02,4663,4713,4397,4456,119108
067000,2008-07-02,1616,1633,1524,1545,119108
067000,2008-07-03,4289,4289,4131,4144,100206
067000,2008-07-03,1486,1486,1432,1437,100206
067000,2008-07-04,4098,4323,4098,4141,52378
067000,2008-07-04,1420,1498,1420,1436,52378
067000,2008-07-07,4222,4222,4098,4182,25602
067000,2008-07-07,1463,1463,1420,1450,25602
067000,2008-07-08,4239,4406,4126,4149,82991
067000,2008-07-08,1469,1527,1430,1438,82991
067000,2008-07-09,4297,4297,4147,4190,37228
067000,2008-07-09,1489,1489,1437,1453,37228
067000,2008-07-10,4077,4289,4035,4248,24344
067000,2008-07-10,1413,1486,1398,1473,24344
067000,2008-07-11,4164,4364,4164,4357,36952
067000,2008-07-11,1443,1512,1443,1510,36952
067000,2008-07-14,4314,4738,4173,4323,136775
067000,2008-07-14,1495,1642,1446,1499,136775
067000,2008-07-15,4239,4364,4147,4149,31591
067000,2008-07-15,1469,1512,1437,1438,31591
067000,2008-07-16,4206,4323,4131,4149,37781
067000,2008-07-16,1458,1498,1432,1438,37781
067000,2008-07-17,4289,4289,4173,4190,25982
067000,2008-07-17,1486,1486,1446,1453,25982
067000,2008-07-18,4248,4272,4089,4165,37924
067000,2008-07-18,1472,1480,1417,1444,37924
067000,2008-07-21,4173,4389,4173,4331,85943
067000,2008-07-21,1446,1521,1446,1501,85943
067000,2008-07-22,4380,4572,4272,4273,58950
067000,2008-07-22,1518,1584,1480,1481,58950
067000,2008-07-23,4380,4531,4323,4456,51038
067000,2008-07-23,1518,1570,1498,1545,51038
067000,2008-07-24,4489,4572,4414,4556,38789
067000,2008-07-24,1556,1584,1530,1579,38789
067000,2008-07-25,4531,4531,4380,4498,36835
067000,2008-07-25,1570,1570,1518,1559,36835
067000,2008-07-28,4555,4622,4455,4456,44188
067000,2008-07-28,1579,1602,1544,1545,44188
067000,2008-07-29,4430,4430,4230,4298,35986
067000,2008-07-29,1535,1535,1466,1490,35986
067000,2008-07-30,4339,4380,4156,4190,31493
067000,2008-07-30,1504,1518,1440,1453,31493
067000,2008-07-31,4272,4289,4139,4182,27137
067000,2008-07-31,1480,1486,1434,1450,27137
067000,2008-08-01,4222,4230,4043,4066,50512
067000,2008-08-01,1463,1466,1401,1410,50512
067000,2008-08-04,4040,4081,3707,3800,51881
067000,2008-08-04,1400,1414,1285,1317,51881
067000,2008-08-05,3603,3711,3416,3475,113646
067000,2008-08-05,1249,1286,1184,1205,113646
067000,2008-08-06,3533,3723,3483,3550,42683
067000,2008-08-06,1224,1290,1207,1231,42683
067000,2008-08-07,3424,3595,3424,3492,16316
067000,2008-08-07,1186,1246,1186,1211,16316
067000,2008-08-08,3557,3557,3416,3500,6980
067000,2008-08-08,1233,1233,1184,1213,6980
067000,2008-08-11,3549,3553,3416,3417,12569
067000,2008-08-11,1230,1231,1184,1185,12569
067000,2008-08-12,3337,3441,3328,3371,16726
067000,2008-08-12,1156,1192,1153,1169,16726
067000,2008-08-13,3387,3408,2892,3309,28760
067000,2008-08-13,1174,1181,1002,1147,28760
067000,2008-08-14,3258,3283,2942,2993,165315
067000,2008-08-14,1129,1138,1019,1038,165315
067000,2008-08-18,3050,3050,2847,2847,42152
067000,2008-08-18,1057,1057,986,987,42152
067000,2008-08-19,2867,2876,2755,2756,29189
