종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,BPS,주당배당금,배당수익률,PER,PBR,PCR,PSR
091990,셀트리온헬스케어,코스닥,유통,160500,-7500,24365476431000,2020-12-28,-,160500,435,11029,0,0,392.136447904615,15.3003596337115,,23.1527560303388
068760,셀트리온제약,코스닥,제약,257300,17300,9214076900100,2020-12-28,-,257300,241,7826,0,0,1041.4232922907,31.9865725489286,321.012197623656,51.6209816351585
096530,씨젠,코스닥,제약,176800,-10900,4638174736000,2020-12-28,-,176800,1026,5815,100,0.06,195.821729812734,34.2175404842932,192.931372177122,42.8560670983607
028300,에이치엘비,코스닥,운송장비·부품,87300,-1800,4624272357300,2020-12-28,-,87300,,3835,0,0,,25.589053654334,,126.079399776042
196170,알테오젠,코스닥,기타서비스,152000,-4600,4268600800000,2020-12-28,-,152000,,2519,0,0,,70.8873202279202,546.845041758242,170.42088630137
036490,SK머티리얼즈,코스닥,IT H/W,357600,24100,3771847864800,2020-12-28,-,357600,13507,44730,3850,1.08,29.2076748439938,7.19666330001922,14.8883654671968,4.84903381895882
263750,펄어비스,코스닥,IT S/W & SVC,280000,11500,3.662358e+12,2020-12-28,-,280000,13002,45229,0,0,22.5268691185796,6.03138753820034,21.0955300475059,6.62901149468184
247540,에코프로비엠,코스닥,일반전기전자,165600,1000,3483423489600,2020-12-28,-,165600,1750,18010,150,0.09,103.041827652174,9.60276351701783,277.72992609375,5.77007475085213
293490,카카오게임즈,코스닥,IT S/W & SVC,45500,250,3369349347000,2020-12-28,-,45500,197,7443,0,0,305.967887754546,8.06336072184955,47.8754874153627,8.60779223861893
032500,케이엠더블유,코스닥,IT H/W,77500,100,3086118432500,2020-12-28,-,77500,2654,5444,0,0,31.2518322278481,14.8042581632841,,4.69990213764827
035760,CJ ENM,코스닥,통신방송서비스,140000,2400,3070081560000,2020-12-28,-,140000,5310,134364,1400,1,29.2739474222649,0.967779853865922,4.10323556820016,0.804904166926142
095700,제넥신,코스닥,기타서비스,115000,-4300,2790901995000,2020-12-28,-,115000,,12496,0,0,,10.2318161064331,,268.834177168142
253450,스튜디오드래곤,코스닥,오락·문화,91800,2700,2754398871000,2020-12-28,-,91800,941,15242,0,0,103.992332102273,6.40998731613355,,5.85747294111372
145020,휴젤,코스닥,제약,186200,4000,2359179137000,2020-12-28,-,186200,3641,55220,0,0,52.8395764573991,3.16625703345425,30.6057806493507,11.5183045454545
235980,메드팩토,코스닥,기타서비스,114800,5300,2334439861600,2020-12-28,-,114800,,3897,0,0,,30.799404909784,,
240810,원익IPS,코스닥,IT H/W,44000,900,2159691644000,2020-12-28,-,44000,899,11543,0,0,49.5987670944056,3.7553602335863,,3.17959818940526
357780,솔브레인,코스닥,화학,271400,3800,2111102812400,2020-12-28,-,271400,,,,,,,,
058470,리노공업,코스닥,IT H/W,137000,5000,2088204690000,2020-12-28,-,137000,3485,19694,1200,0.88,39.31,6.86972905063291,45.4249484801762,12.109763129771
066970,엘앤에프,코스닥,IT H/W,71300,1700,2000587377700,2020-12-28,-,71300,,5040,50,0.07,,15.1150968057663,,6.35866504628152
078340,컴투스,코스닥,IT S/W & SVC,152500,1600,1962129050000,2020-12-28,-,152500,9160,71478,1400,0.92,18.4019727906977,2.22319057488654,15.8500813405239,4.38384947368421
278280,천보,코스닥,화학,181000,2000,1.81e+12,2020-12-28,-,181000,2348,21034,300,0.17,79.2173913043478,8.65147198480532,80.2643171806168,13.4663710273466
039200,오스코텍,코스닥,제약,61400,3700,1792899095400,2020-12-28,-,61400,,1708,0,0,,34.6753693125,,428.713656954545
005290,동진쎄미켐,코스닥,IT H/W,34400,750,1768658593600,2020-12-28,-,34400,1138,6931,90,0.26,30.2774242444444,4.91462075,16.2946579420423,2.02356828321718
237690,에스티팜,코스닥,제약,93500,-800,1.744336e+12,2020-12-28,-,93500,,16132,0,0,,6.21661903193941,,20.2356613076099
000250,삼천당제약,코스닥,제약,76400,1100,1739478332400,2020-12-28,-,76400,488,7142,50,0.07,171.5192422,8.06878155510753,58.8546419313726,9.65140430385852
060250,NHN한국사이버결제,코스닥,IT S/W & SVC,69300,2600,1591917534900,2020-12-28,-,69300,1109,5535,230,0.33,62.3509238571429,11.9905622802198,20.8688201434426,3.25089941370504
141080,레고켐바이오,코스닥,기타서비스,66200,2100,1567867957200,2020-12-28,-,66200,641,4741,0,0,103.28,13.5505345421184,60.8505277752809,29.8111759926606
200130,콜마비앤에이치,코스닥,제약,52700,1500,1556945506600,2020-12-28,-,52700,1844,8544,250,0.47,28.1883489174312,6.03403384131972,19.645332685422,3.50026205513784
140410,메지온,코스닥,기타서비스,174600,6400,1552666467600,2020-12-28,-,174600,,4920,0,0,,36.5681368224299,,82.8103839153439
323990,박셀바이오,코스닥,기타서비스,198000,-21900,1.489554e+12,2020-12-28,-,198000,,1394,0,0,,212.793428571429,,
030190,NICE평가정보,코스닥,기타서비스,24300,650,1475370126000,2020-12-28,-,24300,682,3692,230,0.95,35.2681675,6.41811433541481,23.3594356168831,3.50192561207106
064760,티씨케이,코스닥,IT H/W,123000,7700,1.436025e+12,2020-12-28,-,123000,4011,18883,900,0.73,30.67,6.63436507936508,40.4109806629834,8.53487456242707
298380,에이비엘바이오,코스닥,제약,31050,1650,1435945286250,2020-12-28,-,31050,,2914,0,0,,11.0360309659091,,364.189021875
098460,고영,코스닥,기계·장비,104500,5100,1434884379500,2020-12-28,-,104500,2192,17763,550,0.53,48.5686003277027,5.89918165654493,49.233923619863,6.47289765736155
056190,에스에프에이,코스닥,기계·장비,39450,1500,1416600582000,2020-12-28,-,39450,3939,24380,1056,2.68,10.459786530303,1.24151768905674,179.310626233766,0.875129506243266
039030,이오테크닉스,코스닥,IT H/W,111900,1300,1378557645000,2020-12-28,-,111900,984,31593,150,0.13,114.541270661157,3.51942451752158,26.1994210775047,6.71161924939467
034230,파라다이스,코스닥,오락·문화,15050,-100,1368687213600,2020-12-28,-,15050,177,13924,100,0.66,92.4483453774834,0.870196992394963,8.90286999489796,1.42533185133755
035900,JYP Ent.,코스닥,오락·문화,38500,1450,1366653442000,2020-12-28,-,38500,947,4477,155,0.4,43.8331650415336,8.4533460616143,26.95438243222,8.82868768211068
268600,셀리버리,코스닥,기타서비스,164500,-1800,1346450101500,2020-12-28,-,164500,,3489,0,0,,56.4562508461539,,733.931261
086450,동국제약,코스닥,제약,29500,550,1.31157e+12,2020-12-28,-,29500,1283,8031,160,0.54,23.2171225577265,3.39160352880125,18.8075395683453,2.71018867924528
084850,아이티엠반도체,코스닥,IT H/W,55400,200,1280061375400,2020-12-28,-,55400,2220,11668,0,0,31.1956018297362,4.88309533145646,31.497738409201,3.27094945008801
067630,에이치엘비생명과학,코스닥,기타서비스,27100,650,1275609276300,2020-12-28,-,27100,,7094,0,0,,3.8427732263756,,11.2721347973684
069080,웹젠,코스닥,IT S/W & SVC,33950,150,1198804511800,2020-12-28,-,33950,1369,10064,0,0,28.3896191784038,3.40100612204724,61.7039682142857,6.86767618966496
046890,서울반도체,코스닥,IT H/W,19400,0,1131124760000,2020-12-28,-,19400,601,11339,156,0.8,33.4622295652174,1.54813855437844,6.81089628318584,1.02172486060713
086520,에코프로,코스닥,IT H/W,50800,800,1122181702800,2020-12-28,-,50800,964,12459,300,0.59,52.1660379014085,2.48576422214765,,1.5821395519009
022100,포스코 ICT,코스닥,기타서비스,7230,30,1099211090670,2020-12-28,-,7230,258,2402,50,0.69,30.4457301696429,3.25818351801802,18.7064674396552,1.23063788683234
086900,메디톡스,코스닥,제약,183300,6000,1095666401700,2020-12-28,-,183300,4490,41423,800,0.44,40.3135587137405,4.0206137735059,31.3416984658754,5.12974860757649
088800,에이스테크,코스닥,IT H/W,26350,250,1079241402800,2020-12-28,-,26350,,2275,0,0,,12.3425405925926,,2.90470250079239
178920,PI첨단소재,코스닥,화학,36500,0,1071870753000,2020-12-28,-,36500,603,8557,315,0.86,60.53,4.28283207839236,28.2487060708661,4.81124587080912
218410,RFHIC,코스닥,일반전기전자,43400,350,1034986708000,2020-12-28,-,43400,857,8351,200,0.46,53.2994307,4.94428856215213,39.3353732103321,9.88857712430427
214150,클래시스,코스닥,의료·정밀기기,15550,100,1006227562400,2020-12-28,-,15550,534,1366,46,0.3,30.223443736527,11.4842209419795,25.8836672,12.4471395906289
085660,차바이오텍,코스닥,제약,18600,-450,977411809200,2020-12-28,-,18600,884,7187,0,0,22.7636927198276,1.58522488698784,42.7625644615385,1.9757488630752
025900,동화기업,코스닥,종이·목재,47800,1400,965482659600,2020-12-28,-,47800,1581,26226,150,0.31,35.6935306462094,1.45892105489154,24.9674444166667,1.37818622651241
028150,GS홈쇼핑,코스닥,통신방송서비스,145400,1900,954187500000,2020-12-28,-,145400,18339,174659,6500,4.47,8.34682937956204,0.79743070083682,9.77363782051282,0.743508208712614
230360,에코마케팅,코스닥,기타서비스,28900,450,939766558600,2020-12-28,-,28900,975,3293,670,2.32,29.6879957246835,8.57532600457038,44.0441626713615,8.42137042100539
108320,실리콘웍스,코스닥,IT H/W,57000,2500,927065100000,2020-12-28,-,57000,2370,29033,830,1.46,23.9528781818182,1.95295597204574,44.5500391304348,1.0635287856072
101490,에스앤에스텍,코스닥,IT H/W,42150,-200,904178491050,2020-12-28,-,42150,528,4489,50,0.12,89.0978417475248,10.1567517116253,103.435425477012,10.649564516568
036540,SFA반도체,코스닥,IT H/W,5470,40,899597857410,2020-12-28,-,5470,146,2066,0,0,44.468149888835,2.90070895411653,11.522564625283,1.55551687503821
144510,녹십자랩셀,코스닥,기타서비스,83400,-2100,880208103600,2020-12-28,-,83400,,4174,25,0.03,,19.1691586221294,4591.01349,15.8584231088083
084990,헬릭스미스,코스닥,기타서비스,32550,400,871223990700,2020-12-28,-,32550,,6867,0,0,,4.44974953992968,,196.876696311111
183490,엔지켐생명과학,코스닥,제약,105300,2500,868430160000,2020-12-28,-,105300,,9036,0,0,,11.4569210810811,,26.9146717460317
213420,덕산네오룩스,코스닥,IT H/W,35500,1150,852355426000,2020-12-28,-,35500,798,6662,0,0,44.49,5.24045915447155,37.7454693153153,8.55923818998979
082270,젬백스,코스닥,기계·장비,21500,-200,851342036000,2020-12-28,-,21500,,2467,0,0,,9.75344119578947,,21.6996935269321
314130,지놈앤컴퍼니,코스닥,제약,64200,-1400,846684815400,2020-12-28,-,64200,,,0,0,,,,
041960,코미팜,코스닥,제약,13150,0,844044269400,2020-12-28,-,13150,,1146,0,0,,11.0766964488189,844.0442694,23.7758949126761
178320,서진시스템,코스닥,IT H/W,46600,-750,843491035600,2020-12-28,-,46600,2688,14558,300,0.64,18.6034622777778,3.38751692281753,,2.30409853899083
033640,네패스,코스닥,IT H/W,34800,0,802460229600,2020-12-28,-,34800,1349,9053,270,0.78,26.374904248366,4.26570861522199,8.97744238042269,2.29542682025028
122870,와이지엔터테인먼트,코스닥,오락·문화,43450,400,800113023050,2020-12-28,-,43450,,18508,0,0,,1.94101871484468,13.7336844303691,3.09462227618147
115450,지트리비앤티,코스닥,유통,29200,2000,785752786400,2020-12-28,-,29200,,2556,0,0,,11.8104076583443,,15.2334241152542
003380,하림지주,코스닥,금융,8500,220,784905470000,2020-12-28,-,8500,736,18633,50,0.59,14.6816850503597,0.236643481316133,1.88044618475006,0.111056921322939
214370,케어젠,코스닥,제약,72100,600,774570300000,2020-12-28,-,72100,2814,20200,2800,3.88,27.4118540925267,3.55128215767635,11.0512639885222,11.9053029366306
083790,크리스탈지노믹스,코스닥,기타서비스,16850,0,773266804250,2020-12-28,-,16850,,3538,0,0,,3.66803592362345,,59.0029778571429
053030,바이넥스,코스닥,제약,24000,-950,762025152000,2020-12-28,-,24000,273,5056,0,0,99.7356448941177,5.25249678810409,78.4956464444445,6.76578596648045
048530,인트론바이오,코스닥,제약,23000,1850,757229851000,2020-12-28,-,23000,,2032,0,0,,13.5237705830769,,105.90904673494
058820,CMG제약,코스닥,제약,5400,-100,750018117600,2020-12-28,-,5400,25,1297,0,0,216,4.41649588301887,284.233056471429,13.5811016744027
131970,테스나,코스닥,IT H/W,50700,800,748310553900,2020-12-28,-,50700,1363,10259,200,0.39,37.2,4.65473493876301,17.4339040252294,7.85246090392562
084370,유진테크,코스닥,IT H/W,32600,650,747062969200,2020-12-28,-,32600,257,10366,230,0.71,129.001512293103,3.05017843986955,14.3610128848369,3.64091859513382
053800,안랩,코스닥,IT S/W & SVC,74300,1600,744029426500,2020-12-28,-,74300,2204,20539,900,1.21,39.3738487172775,3.65600637092854,33.129537907489,4.50323658982036
048410,현대바이오,코스닥,화학,20600,-1500,739867066200,2020-12-28,-,20600,22,1356,0,0,1200.9371371875,20.4414831861702,104.429316277174,31.9185950083057
100090,삼강엠앤티,코스닥,금속,21000,1700,736946154000,2020-12-28,-,21000,,4829,0,0,,3.83546079468846,39.318493382199,1.95314232405722
089980,상아프론테크,코스닥,화학,46800,1300,735919002000,2020-12-28,-,46800,842,9392,160,0.34,58.4961258,5.08485099095967,208.914735,3.92696870300752
048260,오스템임플란트,코스닥,의료·정밀기기,51100,500,730000138700,2020-12-28,-,51100,,5602,0,0,,8.88734763547995,10.8681829182764,1.29456408920354
290650,엘앤씨바이오,코스닥,제약,33050,-1800,723035114400,2020-12-28,-,33050,331,2635,100,0.3,105.339291945205,12.7525179303483,120.152629875,26.3348229863014
090460,비에이치,코스닥,IT H/W,21550,350,721336426400,2020-12-28,-,21550,1926,8551,0,0,12.7148903180212,2.57482215384615,10.1791059688826,1.09888958925027
097520,엠씨넥스,코스닥,IT H/W,40250,950,719005150500,2020-12-28,-,40250,5151,12571,500,1.24,8.59349755384615,3.23308345191452,6.25991847672414,0.572809452788515
092190,서울바이오시스,코스닥,IT H/W,18500,0,707137580500,2020-12-28,-,18500,147,4404,38,0.21,137.3887905,3.8835231448,11.20247061,2.07689843026241
067160,아프리카TV,코스닥,IT S/W & SVC,60800,1000,698881833600,2020-12-28,-,60800,3164,10346,550,0.9,20.0490122093023,5.66244679802956,11.3435200657895,4.10771899940441
078600,대주전자재료,코스닥,IT H/W,45950,450,698520182750,2020-12-28,-,45950,,5269,0,0,,8.68596936253041,,6.13390619931271
041510,에스엠,코스닥,오락·문화,29400,450,689503529400,2020-12-28,-,29400,,18944,0,0,,1.09146042106511,7.51551854678999,1.04997895173305
294090,이오플로우,코스닥,의료·정밀기기,61200,800,688892414400,2020-12-28,-,61200,,364,0,0,,231.238863657143,,
131370,알서포트,코스닥,IT S/W & SVC,12850,-500,684482016550,2020-12-28,-,12850,166,1163,20,0.16,83.3072402732558,11.555520425,127.936118991071,25.1383251350877
243070,휴온스,코스닥,제약,69000,1100,681771336000,2020-12-28,-,69000,3873,19690,700,1.01,16.0368096335079,3.09084827447023,14.5512144418052,1.67837295342466
222800,심텍,코스닥,IT H/W,21350,-50,680085953050,2020-12-28,-,21350,,6678,160,0.75,,4.32940209814242,,0.699058627124575
025980,아난티,코스닥,숙박·음식,7830,50,666949902210,2020-12-28,-,7830,,4451,0,0,,1.71266956067616,42.110262823125,4.721543133637
092040,아미코젠,코스닥,음식료·담배,34000,300,653293340000,2020-12-28,-,34000,5,6354,0,0,6830.758305,4.31234741477273,77.6222534659091,5.9294776953125
226950,올릭스,코스닥,기타서비스,48000,-300,650018880000,2020-12-28,-,48000,,3203,0,0,,16.7169927272727,,635.245723636364
131290,티에스이,코스닥,IT H/W,58300,3500,644881310700,2020-12-28,-,58300,1583,14862,200,0.34,42.4021445,3.5262563701232,67.3445824411765,3.58702214569191
182400,엔케이맥스,코스닥,제약,18800,700,637706396400,2020-12-28,-,18800,,3408,0,0,,6.59478658325581,,81.4873054827586
102710,이엔에프테크놀로지,코스닥,화학,44650,350,636612377400,2020-12-28,-,44650,3285,18688,150,0.34,14.0568036052061,2.40899124981413,10.5885399705882,1.34723211268191
112040,위메이드,코스닥,IT S/W & SVC,37750,600,6.342e+11,2020-12-28,-,37750,,14108,600,1.59,,2.69859394972305,,5.57535211267606
078130,국일제지,코스닥,종이·목재,4910,-90,620370565440,2020-12-28,-,4910,,357,0,0,,14.5587797018182,,7.63511688772348
204270,제이앤티씨,코스닥,일반전기전자,10700,100,618978586200,2020-12-28,-,10700,1691,5638,0,0,7.1568512668187,2.14730022613753,3.84828851072961,1.62520936328327
348150,고바이오랩,코스닥,기타서비스,39400,-300,607676916800,2020-12-28,-,39400,,,0,0,,,,1085.00221116667
290510,코리아센터,코스닥,IT S/W & SVC,7910,-220,602747038670,2020-12-28,-,7910,101,2528,0,0,99.1878291616667,3.00417453291267,23.3383127439216,2.36631003964215
031390,녹십자셀,코스닥,제약,48150,-1300,599861078100,2020-12-28,-,48150,923,6986,100,0.21,57.6306208636364,7.4493164453584,105.65613825,16.7265654221636
091700,파트론,코스닥,IT H/W,11050,600,598428330500,2020-12-28,-,11050,1186,6531,350,3.17,9.943472,1.50846006466053,7.26409331736527,0.4834622923641
042000,카페24,코스닥,IT S/W & SVC,62900,700,593184551300,2020-12-28,-,62900,710,12373,0,0,89.0980283731343,3.91961122849639,29.4067384285714,2.74841984392265
319660,피에스케이,코스닥,IT H/W,39800,-200,587647796000,2020-12-28,-,39800,1058,12682,300,0.75,37.62,3.22882504988914,34.879044251497,4.23006564270153
007390,네이처셀,코스닥,제약,9570,90,585592118430,2020-12-28,-,9570,16,1338,0,0,598.12,7.47135518925519,1529.759975,26.4893502164502
347860,알체라,코스닥,IT S/W & SVC,43550,3900,582210978700,2020-12-28,-,43550,,997,0,0,,51.7005573274336,,177.035241757576
217270,넵튠,코스닥,출판·매체복제,24500,-2900,579816657000,2020-12-28,-,24500,,2945,0,0,,10.05804405,,34.64437395
061970,엘비세미콘,코스닥,IT H/W,13200,650,577956614400,2020-12-28,-,13200,744,3419,50,0.38,18.2659647607362,3.14564422187005,6.19636265556712,1.52528291803279
138080,오이솔루션,코스닥,IT H/W,54400,500,577950768000,2020-12-28,-,54400,4756,13112,400,0.74,12.7903963665944,4.23285909906676,13.8088354215457,2.80379111982882
214450,파마리서치프로덕트,코스닥,유통,58500,2300,572660712000,2020-12-28,-,58500,1766,21024,300,0.51,33.6462714251497,2.46012580035026,29.1136130984456,6.6971720238379
095610,테스,코스닥,IT H/W,28950,0,572290142700,2020-12-28,-,28950,508,10872,300,1.04,58.5986699285714,2.67225204885994,16.8406734692082,3.21898523150224
263050,유틸렉스,코스닥,제약,37200,500,560174972400,2020-12-28,-,37200,,4300,0,0,,9.06385434076433,,1423.0251315
222080,씨아이에스,코스닥,기계·장비,9720,-10,558819090720,2020-12-28,-,9720,212,926,0,0,45.85,11.6834190663984,24.7091884085106,5.77202711332008
074600,원익QnC,코스닥,비금속,21100,400,554676800000,2020-12-28,-,21100,99,8103,0,0,211.315076923077,1.91301949860724,15.8334063400576,2.08825237552262
267980,매일유업,코스닥,음식료·담배,70700,1100,554545206600,2020-12-28,-,70700,8206,51460,800,1.13,8.51455571384137,1.35650627452924,5.98999926039387,0.392941887892055
035600,KG이니시스,코스닥,IT S/W & SVC,19700,100,549717349800,2020-12-28,-,19700,1847,8937,330,1.68,11.245486902,1.47694863435776,2.49124654452813,0.588091564794478
068240,다원시스,코스닥,IT H/W,20300,-50,549407462100,2020-12-28,-,20300,161,7825,100,0.49,130.166909857143,2.59468923303275,3.92463044795406,3.12222170988007
206650,유바이오로직스,코스닥,제약,17850,-950,549243107700,2020-12-28,-,17850,,1221,0,0,,19.2756362914286,52.298238,20.382092755287
018000,유니슨,코스닥,기계·장비,4525,-200,548128485675,2020-12-28,-,4525,,731,0,0,,8.03946698595506,,7.54163437944664
050890,쏠리드,코스닥,IT H/W,10500,-300,547944337500,2020-12-28,-,10500,121,2350,0,0,101.165997149123,4.6654221986246,28.546840779703,2.51481109354557
298060,에스씨엠생명과학,코스닥,제약,45500,450,540294982500,2020-12-28,-,45500,,1704,0,0,,34.4644890976331,,2912.24932875
023890,한국아트라스비엑스,코스닥,IT H/W,59000,0,5.3985e+11,2020-12-28,-,59000,13966,40126,400,0.68,10.0805084745763,1.45772058823529,10.6416500994036,0.826041666666667
034950,한국기업평가,코스닥,기타서비스,118500,4500,538050909000,2020-12-28,-,118500,4563,23591,8618,7.27,23.8154410784314,3.90542602893891,15.0413312074303,5.24093848975189
140860,파크시스템스,코스닥,의료·정밀기기,80000,-200,533508400000,2020-12-28,-,80000,1277,6656,120,0.15,71.0821485882353,13.6080689864865,377.623914375,11.6191973653846
065660,안트로젠,코스닥,유통,58300,300,530153032200,2020-12-28,-,58300,,7607,0,0,,8.44209662280702,,140.838880243902
137400,피엔티,코스닥,기계·장비,23600,450,523488285200,2020-12-28,-,23600,,4258,0,0,,7.6281224623431,124.303722852273,1.70173111558805
086390,유니테스트,코스닥,IT H/W,24750,-150,523069618500,2020-12-28,-,24750,1259,7543,250,1.01,22.0457941803922,3.49606810696517,26.0262847962963,2.83493571154816
166090,하나머티리얼즈,코스닥,IT H/W,26500,-50,520133361000,2020-12-28,-,26500,1421,7410,200,0.75,18.65,3.66500240096286,13.2231103995037,3.4424505755814
206640,바디텍메드,코스닥,제약,22100,-1600,519052976000,2020-12-28,-,22100,507,3134,50,0.23,48.5928827586207,7.31099143968872,32.7719441860465,7.74282197802198
078160,메디포스트,코스닥,제약,33100,-1100,516950570200,2020-12-28,-,33100,,7145,0,0,,4.74113060714286,70.8008837333333,11.5940311790393
174900,앱클론,코스닥,제약,35600,300,512355200000,2020-12-28,-,35600,179,2337,0,0,198.88,15.4938609350282,,38.0890747986111
060150,인선이엔티,코스닥,기타서비스,11000,300,511044457000,2020-12-28,-,11000,441,5361,0,0,31.2056171716868,2.51097064978187,17.8011424415808,2.81682025584557
293780,압타바이오,코스닥,기타서비스,46050,-250,510935479650,2020-12-28,-,46050,,6907,0,0,,7.28124665625,,547.54974855
033290,코웰패션,코스닥,유통,5740,80,507991343160,2020-12-28,-,5740,584,2695,100,1.74,9.76257445097276,1.95784754888802,9.66852267398844,1.27133601920446
078070,유비쿼스홀딩스,코스닥,일반전기전자,27050,250,505743787400,2020-12-28,-,27050,424,10715,130,0.48,72.1155651428571,1.97886693845551,27.7367558241758,4.48719072
049070,인탑스,코스닥,IT H/W,29200,2300,5.0224e+11,2020-12-28,-,29200,2073,25323,250,0.86,14.5501400560224,0.997197158763678,5.09254901960784,0.57049972542559
200230,텔콘RF제약,코스닥,IT H/W,5680,-20,497051188160,2020-12-28,-,5680,,1337,0,0,,4.48550096201214,103.435652184,9.13742510459364
032190,다우데이타,코스닥,유통,12950,-50,4.95985e+11,2020-12-28,-,12950,1782,15886,180,1.39,7.16019061583578,0.175852569411934,,0.135435156423341
109820,진매트릭스,코스닥,기타서비스,24450,-850,495856611300,2020-12-28,-,24450,,826,0,0,,35.9572073684211,,107.166578823529
036810,에프에스티,코스닥,IT H/W,24450,-450,494716752300,2020-12-28,-,24450,1002,5592,80,0.33,28.194658852459,4.55797046819788,30.1732314035088,4.10471167064439
039840,디오,코스닥,의료·정밀기기,31600,50,490545823200,2020-12-28,-,31600,1483,9174,0,0,22.3196489585253,3.37046891022965,50.4517065,3.80767596226415
029960,코엔텍,코스닥,기타서비스,9710,230,4.855e+11,2020-12-28,-,9710,485,3056,540,5.56,20.02,3.1086387434555,13.8483965014577,6.68073136427567
030530,원익홀딩스,코스닥,금융,6270,50,484282140870,2020-12-28,-,6270,444,9949,0,0,14.7263981846386,0.520899658779033,5.12491006006289,1.08455283879769
332570,와이팜,코스닥,IT H/W,12950,-100,480980560200,2020-12-28,-,12950,339,1389,0,0,38.2,10.405983362069,38.0187108661417,3.85037980861244
032620,유비케어,코스닥,IT S/W & SVC,9200,-320,480213678800,2020-12-28,-,9200,133,1965,40,0.43,72.9992341014706,4.68739180254958,42.0673552449153,4.47605763651939
151910,나노스,코스닥,IT H/W,3230,-110,480059870810,2020-12-28,-,3230,,336,0,0,,13.5942650722667,,9.6917289013308
095660,네오위즈,코스닥,IT S/W & SVC,21650,-500,477030016350,2020-12-28,-,21650,1133,14741,0,0,20.3493231260331,1.49727461128002,13.3095572878378,1.93498475304519
053580,웹케시,코스닥,금융,70300,1500,475484946500,2020-12-28,-,70300,1406,8017,200,0.28,50,8.93501287822878,68.2081264788732,7.91303428104575
060720,KH바텍,코스닥,IT H/W,19950,1200,472294364850,2020-12-28,-,19950,,7998,0,0,,2.59835520731707,43.9813335550459,2.35459988089391
183300,코미코,코스닥,IT H/W,47150,1350,470921045150,2020-12-28,-,47150,2515,13185,400,0.85,21.8961575769231,3.96318658845209,12.4397193431877,2.78907828501441
175250,아이큐어,코스닥,제약,62100,800,468823266900,2020-12-28,-,62100,,15129,0,0,,4.8720977962038,,8.0081607454844
232140,와이아이케이,코스닥,IT H/W,5870,50,467735623430,2020-12-28,-,5870,,1580,0,0,,4.50670070898876,,9.6263127144
027360,아주IB투자,코스닥,금융,3905,35,464754063125,2020-12-28,-,3905,137,1412,35,0.9,28.5,2.81560245002983,7.735983125,
067000,조이시티,코스닥,IT S/W & SVC,30000,-650,461443230000,2020-12-28,-,30000,,2186,0,0,,7.167751506,63.9977813035714,1.73805807613967
097780,에스맥,코스닥,IT H/W,1765,-45,460921987530,2020-12-28,-,1765,,950,0,0,,2.00838672724576,20.8801439484582,2.82130516446429
122990,와이솔,코스닥,IT H/W,16350,500,460611235350,2020-12-28,-,16350,1228,12099,250,1.53,14.9605895833333,1.34487086148649,9.3237075610998,1.23627880434783
006730,서부T&D,코스닥,숙박·음식,7890,280,458728103160,2020-12-28,-,7890,1,11574,0,0,7890,0.659743586734087,11.7981805244681,3.46842523627834
215200,메가스터디교육,코스닥,기타서비스,38700,1300,458280756000,2020-12-28,-,38700,4035,20874,1100,2.84,9.66247017021277,1.81219512370311,7.36039056726094,1.03850010976446
030520,한글과컴퓨터,코스닥,IT S/W & SVC,18600,50,457103444400,2020-12-28,-,18600,864,9633,0,0,23.8114502487047,1.37716808450704,11.3471849333333,1.4392765104917
321550,티움바이오,코스닥,기타서비스,19350,0,455603993100,2020-12-28,-,19350,,3943,0,0,,5.37388165837838,,451.894594
330860,네패스아크,코스닥,IT H/W,44550,3150,451538262450,2020-12-28,-,44550,763,3876,0,0,58.39,15.4059172594937,17.4489958924731,8.89994488848263
108230,톱텍,코스닥,기계·장비,11850,150,450575453250,2020-12-28,-,11850,105,9079,100,0.84,124.860115337838,1.35122090304183,,2.76305279156699
195990,에이비프로바이오,코스닥,기계·장비,1785,5,448873207440,2020-12-28,-,1785,,731,0,0,,3.51557936378915,170.440495822222,14.4259980789969
122450,KMH,코스닥,통신방송서비스,19750,-8450,447692644500,2020-12-28,-,19750,668,9669,70,0.35,27.5468522980133,0.843898295191723,8.14006790019569,1.61223825465116
104830,원익머트리얼즈,코스닥,IT H/W,35350,750,445692800000,2020-12-28,-,35350,2229,24386,150,0.42,15.7712170818505,1.44120715447154,11.5409166666667,2.00711594202899
059090,미코,코스닥,IT H/W,14150,150,443129932450,2020-12-28,-,14150,259,2955,40,0.28,57.34852924375,2.71793977458531,10.2408087935268,1.94237186261643
013120,동원개발,코스닥,건설,4875,70,442689487500,2020-12-28,-,4875,933,8492,170,3.49,5.23191886658796,0.574690089482557,3.49482277602524,0.68961022097728
041140,넥슨지티,코스닥,IT S/W & SVC,12500,-250,442166525000,2020-12-28,-,12500,85,3040,0,0,154.910754965517,4.17510399070632,,14.8755360728477
215000,골프존,코스닥,IT S/W & SVC,70300,400,441161674500,2020-12-28,-,70300,2585,31877,2050,2.92,26.5736709259259,2.152467345,10.898568835443,1.74288853846154
036830,솔브레인홀딩스,코스닥,화학,45700,3650,439620518500,2020-12-28,-,45700,6665,45837,850,1.86,8.15666342662116,1.13575021218962,4.89985112045105,0.936023649858024
