Symbol,Date,Open,High,Low,Close,Volume
301300,2020-10-28,40000,42400,31300,31300,2755933
301300,2020-10-29,31500,33500,31300,31850,700097
301300,2020-10-30,32250,32250,28850,28850,452640
301300,2020-11-02,28900,29450,28300,28450,190291
301300,2020-11-03,28300,29450,28150,28500,269326
301300,2020-11-04,28800,35000,28450,32600,3037148
301300,2020-11-05,33100,42350,33000,42350,3100924
301300,2020-11-06,45900,49400,38100,39350,5364770
301300,2020-11-09,40400,42700,37550,39850,1181359
301300,2020-11-10,38750,38800,36000,36100,509732
301300,2020-11-11,35900,36000,33000,33050,363231
301300,2020-11-12,33500,37400,33500,34450,810329
301300,2020-11-13,34500,41000,33600,37200,2051847
301300,2020-11-16,37900,43350,37200,37550,1960708
301300,2020-11-17,36750,37400,35100,35150,426415
301300,2020-11-18,35000,36900,34150,34300,361631
301300,2020-11-19,35600,39700,35400,37350,1287436
301300,2020-11-20,36850,37700,36100,36350,212898
301300,2020-11-23,36550,37300,35250,35250,197533
301300,2020-11-24,35600,36500,35150,35450,147526
