Symbol,Date,Open,High,Low,Close,Volume
347860,2020-12-21,20000,26000,20000,26000,14617588
347860,2020-12-22,30500,33800,30100,33800,12291396
347860,2020-12-23,36000,42000,28700,30500,14665391
347860,2020-12-24,33750,39650,31500,39650,20648278
347860,2020-12-28,42000,50800,40000,43550,22199585
347860,2020-12-29,45050,47050,42100,43700,6807580
347860,2020-12-30,42350,44950,39800,42150,4799472
347860,2021-01-04,44550,44700,41900,42950,1974917
347860,2021-01-05,41350,45000,40100,42300,3475182
347860,2021-01-06,42500,42500,40350,40500,1031200
347860,2021-01-06,42500,42500,40350,40500,1052730
347860,2021-01-07,39600,42500,38450,40200,2239386
347860,2021-01-08,40950,40950,37700,38000,1000582
347860,2021-01-08,40950,40950,37700,38000,1014922
347860,2021-01-11,37200,37950,33500,34300,1181486
347860,2021-01-11,37200,37950,33500,34300,1192804
347860,2021-01-12,33900,36700,32650,34600,727093
347860,2021-01-13,34800,36300,34200,34650,416580
