Symbol,Date,Open,High,Low,Close,Volume
260660,2018-02-12,17271,22424,17271,22424,10295780
260660,2018-02-13,23378,29151,23235,29152,9902922
260660,2018-02-14,31107,31823,24094,24428,8175204
260660,2018-02-19,25764,27958,24809,25573,3826265
260660,2018-02-20,26241,26288,23426,23903,1909147
260660,2018-02-21,23807,24380,22901,23713,997482
260660,2018-02-22,23283,23426,21994,22567,807686
260660,2018-02-23,22853,23092,21613,22090,869027
260660,2018-02-26,22328,22376,21040,21184,631965
260660,2018-02-27,21947,26336,21422,23569,5948633
260660,2018-02-28,23139,23187,21470,21565,916755
260660,2018-03-02,20945,21088,19800,20516,661267
260660,2018-03-05,20134,22138,20038,20707,841949
260660,2018-03-06,20849,21517,20468,20754,353367
260660,2018-03-07,20754,20754,19179,19180,331975
260660,2018-03-08,19179,20897,19084,19562,526988
260660,2018-03-09,19752,20277,19275,19371,219570
260660,2018-03-12,19657,20038,19466,19848,223008
260660,2018-03-13,20038,20325,19418,19514,663229
260660,2018-03-14,20706,22758,19943,19943,2382819
260660,2018-03-15,19991,20611,19418,20420,528482
260660,2018-03-16,20658,20992,20038,20468,489577
260660,2018-03-19,20468,21183,20372,20945,509019
260660,2018-03-20,20658,22233,20611,22138,964751
260660,2018-03-21,23235,23426,21279,21279,837187
260660,2018-03-22,21374,22424,20992,21422,613147
260660,2018-03-23,20468,20754,19561,19705,381319
260660,2018-03-26,19513,20038,19132,19800,243159
260660,2018-03-27,20038,20563,19991,20182,196944
260660,2018-03-28,20229,22138,20134,21136,676775
260660,2018-03-29,21183,22710,20754,21184,716067
260660,2018-03-30,21756,22328,21183,21232,359635
260660,2018-04-02,21231,21660,20229,20802,493094
260660,2018-04-03,20325,20802,20229,20611,155811
260660,2018-04-04,20849,21231,20229,20420,168286
260660,2018-04-05,20611,20992,20229,20277,218761
260660,2018-04-06,20181,20468,19704,19752,184903
260660,2018-04-09,19513,20324,19466,20182,209046
260660,2018-04-10,20181,20325,19466,19943,158765
260660,2018-04-11,20992,22662,20945,20993,1609785
260660,2018-04-12,21231,21708,20229,20420,395088
260660,2018-04-13,20611,21374,20229,20898,260001
260660,2018-04-16,20849,21708,20658,21565,380670
260660,2018-04-17,21660,21756,21136,21565,236422
260660,2018-04-18,21756,21804,20706,20707,207974
260660,2018-04-19,20754,20754,19561,19657,282288
260660,2018-04-20,19895,20134,19609,19943,117104
260660,2018-04-23,19847,19943,19084,19085,172859
260660,2018-04-24,18941,19323,18177,18226,273930
260660,2018-04-25,18177,18416,17700,17892,126209
260660,2018-04-26,18082,18559,18082,18226,73626
260660,2018-04-27,18511,18655,18034,18130,49282
260660,2018-04-30,18034,18034,16603,16842,202867
260660,2018-05-02,16364,17319,15792,17176,191777
260660,2018-05-03,16985,17366,16889,17176,58119
260660,2018-05-04,17176,17319,16221,16222,106681
260660,2018-05-08,16412,16603,15219,15220,143799
260660,2018-05-09,15315,15744,14790,15745,107316
260660,2018-05-10,15840,15840,15267,15792,64430
260660,2018-05-11,15840,16317,15697,16317,78814
260660,2018-05-14,16603,16603,15935,16222,57702
260660,2018-05-15,16269,16412,15553,15745,67831
260660,2018-05-16,16460,20038,16412,17176,1541979
260660,2018-05-17,17271,17605,16508,16508,247504
260660,2018-05-18,16889,19036,16889,17892,592017
260660,2018-05-21,17700,18225,17653,17939,134485
260660,2018-05-23,18225,18273,17462,17558,103079
260660,2018-05-24,17319,17700,17128,17271,82761
260660,2018-05-25,16937,17557,16746,17319,79991
260660,2018-05-28,16698,17032,16460,16890,124333
260660,2018-05-29,16985,17366,16794,16794,72260
260660,2018-05-30,16937,16985,16078,16222,75449
260660,2018-05-31,16221,16555,16030,16126,32747
260660,2018-06-01,15983,16842,15983,16651,56355
260660,2018-06-04,16651,16746,16126,16270,35012
260660,2018-06-05,16364,18464,16317,17224,288363
260660,2018-06-07,18368,18655,17223,17224,163563
260660,2018-06-08,17271,17414,16889,16938,54846
260660,2018-06-11,16937,17271,16555,16794,36078
260660,2018-06-12,16698,16746,16221,16270,54015
260660,2018-06-14,16317,16651,16269,16270,43166
260660,2018-06-15,16317,16555,16030,16126,45934
260660,2018-06-18,16317,16460,14885,15363,79513
260660,2018-06-19,15458,15458,13931,14123,159251
260660,2018-06-20,13979,14504,13836,14504,70775
260660,2018-06-21,14456,14551,13645,13789,67082
260660,2018-06-22,13836,14027,13311,13741,52462
260660,2018-06-25,13883,14265,13740,14170,47186
260660,2018-06-26,13788,14170,13454,14075,34543
260660,2018-06-27,14074,14551,13740,14504,67092
260660,2018-06-28,14408,14790,13836,13979,53241
260660,2018-06-29,13979,14217,13359,13598,43691
260660,2018-07-02,13597,13740,12786,13073,43210
260660,2018-07-03,12786,13168,12548,12739,77392
260660,2018-07-04,12738,13216,12738,13073,38308
260660,2018-07-05,13263,13550,12882,13073,50713
260660,2018-07-06,13120,13311,12595,13025,50631
